Activity;Case ID;Duration;Event_Nr
Send for Credit Collection;S152449;61171200.0;1
Send for Credit Collection;S152456;76896000.0;1
Send for Credit Collection;S152712;76032000.0;1
Send for Credit Collection;S152774;76032000.0;1
Send for Credit Collection;S153275;76982400.0;1
Send for Credit Collection;S153445;40176000.0;1
Send for Credit Collection;S153446;40262400.0;1
Send for Credit Collection;S153451;76896000.0;1
Send for Credit Collection;S153714;43977600.0;1
Send for Credit Collection;S153834;73612800.0;1
Send for Credit Collection;S153913;75945600.0;1
Send for Credit Collection;S153942;75945600.0;1
Send for Credit Collection;S154062;76118400.0;1
Send for Credit Collection;S154144;76118400.0;1
Send for Credit Collection;S154440;76032000.0;1
Send for Credit Collection;S154982;57456000.0;1
Send for Credit Collection;S154984;45532800.0;1
Send for Credit Collection;S154991;43372800.0;1
Send for Credit Collection;S154992;46656000.0;1
Send for Credit Collection;S154994;39312000.0;1
Send for Credit Collection;S155000;34646400.0;1
Send for Credit Collection;S155042;52358400.0;1
Send for Credit Collection;S155046;54259200.0;1
Send for Credit Collection;S155272;72921600.0;1
Send for Credit Collection;S155329;73526400.0;1
Send for Credit Collection;S155439;75340800.0;1
Send for Credit Collection;S155495;75427200.0;1
Send for Credit Collection;S155698;45792000.0;1
Send for Credit Collection;S155699;45446400.0;1
Send for Credit Collection;S155842;50544000.0;1
Send for Credit Collection;S155843;50544000.0;1
Send for Credit Collection;S155849;42163200.0;1
Send for Credit Collection;S155896;58320000.0;1
Send for Credit Collection;S155898;58406400.0;1
Send for Credit Collection;S155899;58406400.0;1
Send for Credit Collection;S155900;58320000.0;1
Send for Credit Collection;S156278;54777600.0;1
Send for Credit Collection;S156283;58320000.0;1
Send for Credit Collection;S156284;58492800.0;1
Send for Credit Collection;S156287;58406400.0;1
Send for Credit Collection;S156289;57542400.0;1
Send for Credit Collection;S156293;58320000.0;1
Send for Credit Collection;S156573;57456000.0;1
Send for Credit Collection;S156574;57715200.0;1
Send for Credit Collection;S156575;58233600.0;1
Send for Credit Collection;S156578;57456000.0;1
Send for Credit Collection;S156584;57283200.0;1
Send for Credit Collection;S156585;57369600.0;1
Send for Credit Collection;S156586;57369600.0;1
Send for Credit Collection;S156593;54864000.0;1
Send for Credit Collection;S156594;54259200.0;1
Send for Credit Collection;S156595;55209600.0;1
Send for Credit Collection;S156916;75427200.0;1
Send for Credit Collection;S156984;75427200.0;1
Send for Credit Collection;S157075;54604800.0;1
Send for Credit Collection;S157086;58406400.0;1
Send for Credit Collection;S157093;58406400.0;1
Send for Credit Collection;S157098;58406400.0;1
Send for Credit Collection;S157175;53827200.0;1
Send for Credit Collection;S157297;64540800.0;1
Send for Credit Collection;S157391;57456000.0;1
Send for Credit Collection;S157395;54000000.0;1
Send for Credit Collection;S157396;54000000.0;1
Send for Credit Collection;S157399;45446400.0;1
Send for Credit Collection;S157400;54777600.0;1
Send for Credit Collection;S157517;49680000.0;1
Send for Credit Collection;S157519;42163200.0;1
Send for Credit Collection;S157529;36115200.0;1
Send for Credit Collection;S157532;39398400.0;1
Send for Credit Collection;S157535;40176000.0;1
Send for Credit Collection;S157537;38793600.0;1
Send for Credit Collection;S157539;41212800.0;1
Send Appeal to Prefecture;S157542;12182400.0;1
Payment;S157547;15552000.0;1
Send for Credit Collection;S157549;30844800.0;1
Send for Credit Collection;S157647;57456000.0;1
Send for Credit Collection;S157668;54000000.0;1
Send for Credit Collection;S157680;54000000.0;1
Send for Credit Collection;S157684;49593600.0;1
Send for Credit Collection;S157687;48643200.0;1
Send for Credit Collection;S157692;44064000.0;1
Send for Credit Collection;S157700;33696000.0;1
Send for Credit Collection;S157769;43977600.0;1
Send for Credit Collection;S157804;57456000.0;1
Send for Credit Collection;S157806;57542400.0;1
Send for Credit Collection;S157810;58320000.0;1
Send for Credit Collection;S157811;57542400.0;1
Send for Credit Collection;S157813;57283200.0;1
Send for Credit Collection;S157816;58406400.0;1
Send for Credit Collection;S157819;58320000.0;1
Send for Credit Collection;S157836;58406400.0;1
Send for Credit Collection;S157839;58320000.0;1
Send for Credit Collection;S157840;58406400.0;1
Send for Credit Collection;S158133;50544000.0;1
Send for Credit Collection;S158134;58406400.0;1
Send for Credit Collection;S158136;58060800.0;1
Send for Credit Collection;S158139;54345600.0;1
Send for Credit Collection;S158140;49507200.0;1
Send for Credit Collection;S158141;42163200.0;1
Send for Credit Collection;S158144;54345600.0;1
Send for Credit Collection;S158146;55209600.0;1
Send for Credit Collection;S158147;53913600.0;1
Create Fine;S158346;0.0;1
Send Fine;S158346;6825600.0;2
Send for Credit Collection;S158406;75340800.0;1
Send for Credit Collection;S158690;60912000.0;1
Send for Credit Collection;S158695;57456000.0;1
Send for Credit Collection;S158737;55209600.0;1
Send for Credit Collection;S158739;51494400.0;1
Send for Credit Collection;S158740;54259200.0;1
Send for Credit Collection;S158741;40608000.0;1
Send for Credit Collection;S158742;54345600.0;1
Send for Credit Collection;S158743;54345600.0;1
Send for Credit Collection;S158745;52704000.0;1
Send for Credit Collection;S158845;73267200.0;1
Send for Credit Collection;S159007;52185600.0;1
Send for Credit Collection;S159008;58320000.0;1
Send for Credit Collection;S159010;57456000.0;1
Send for Credit Collection;S159011;57542400.0;1
Send for Credit Collection;S159015;57456000.0;1
Send for Credit Collection;S159017;37584000.0;1
Send for Credit Collection;S159018;52185600.0;1
Send for Credit Collection;S159019;46310400.0;1
Send for Credit Collection;S159022;44236800.0;1
Send for Credit Collection;S159023;43891200.0;1
Send for Credit Collection;S159024;45532800.0;1
Send for Credit Collection;S159025;45446400.0;1
Send for Credit Collection;S159033;46656000.0;1
Send for Credit Collection;S159039;45532800.0;1
Send for Credit Collection;S159044;40089600.0;1
Send for Credit Collection;S159109;73526400.0;1
Send for Credit Collection;S159140;51840000.0;1
Send for Credit Collection;S159141;51840000.0;1
Send for Credit Collection;S159146;55209600.0;1
Send for Credit Collection;S159222;53913600.0;1
Send for Credit Collection;S159244;55123200.0;1
Send for Credit Collection;S159247;51840000.0;1
Send for Credit Collection;S159250;45792000.0;1
Send for Credit Collection;S159282;50544000.0;1
Send for Credit Collection;S159417;72748800.0;1
Send for Credit Collection;S159563;54259200.0;1
Send for Credit Collection;S159662;69984000.0;1
Send for Credit Collection;S159814;49593600.0;1
Send for Credit Collection;S159818;50371200.0;1
Send for Credit Collection;S159819;51580800.0;1
Send for Credit Collection;S159822;54000000.0;1
Send for Credit Collection;S159826;25488000.0;1
Send for Credit Collection;S159830;51840000.0;1
Send for Credit Collection;S159831;54259200.0;1
Send for Credit Collection;S159837;43113600.0;1
Send for Credit Collection;S159839;46310400.0;1
Send for Credit Collection;S159840;54345600.0;1
Send for Credit Collection;S159841;54000000.0;1
Send for Credit Collection;S159843;52272000.0;1
Send for Credit Collection;S159849;45446400.0;1
Send for Credit Collection;S159923;61862400.0;1
Send for Credit Collection;S159938;54259200.0;1
Send for Credit Collection;S159946;52704000.0;1
Send for Credit Collection;S159948;51840000.0;1
Send for Credit Collection;S159950;49593600.0;1
Send for Credit Collection;S159975;54000000.0;1
Send for Credit Collection;S159981;55209600.0;1
Send for Credit Collection;S159985;55209600.0;1
Send for Credit Collection;S159987;55209600.0;1
Send for Credit Collection;S159992;54345600.0;1
Send for Credit Collection;S160143;43977600.0;1
Send for Credit Collection;S160220;54259200.0;1
Send for Credit Collection;S160235;55209600.0;1
Send for Credit Collection;S160238;51408000.0;1
Send for Credit Collection;S160242;45964800.0;1
Send for Credit Collection;S160243;50544000.0;1
Send for Credit Collection;S160248;50544000.0;1
Send for Credit Collection;S160420;73612800.0;1
Send for Credit Collection;S160631;62294400.0;1
Send for Credit Collection;S160808;57283200.0;1
Send for Credit Collection;S160842;55123200.0;1
Send for Credit Collection;S160844;51840000.0;1
Send for Credit Collection;S160845;55209600.0;1
Send for Credit Collection;S160868;46137600.0;1
Send for Credit Collection;S160873;55209600.0;1
Send for Credit Collection;S160874;55209600.0;1
Send for Credit Collection;S160875;55209600.0;1
Send for Credit Collection;S160887;51494400.0;1
Send for Credit Collection;S160888;55123200.0;1
Send for Credit Collection;S160898;51494400.0;1
Send for Credit Collection;S160899;52704000.0;1
Send for Credit Collection;S160946;55123200.0;1
Send for Credit Collection;S160947;46656000.0;1
Send for Credit Collection;S160949;52444800.0;1
Send for Credit Collection;S160950;52704000.0;1
Send for Credit Collection;S160976;51494400.0;1
Send for Credit Collection;S160979;54259200.0;1
Send for Credit Collection;S161002;61171200.0;1
Send for Credit Collection;S161009;57542400.0;1
Send for Credit Collection;S161012;42163200.0;1
Send for Credit Collection;S161013;45532800.0;1
Send for Credit Collection;S161016;46656000.0;1
Send for Credit Collection;S161017;46310400.0;1
Send for Credit Collection;S161021;45446400.0;1
Send for Credit Collection;S161023;45705600.0;1
Send for Credit Collection;S161024;45446400.0;1
Send for Credit Collection;S161026;45187200.0;1
Send for Credit Collection;S161027;45446400.0;1
Send for Credit Collection;S161028;45705600.0;1
Send for Credit Collection;S161029;44496000.0;1
Send for Credit Collection;S161031;39484800.0;1
Send for Credit Collection;S161036;42854400.0;1
Send for Credit Collection;S161041;38102400.0;1
Send for Credit Collection;S161042;45187200.0;1
Send for Credit Collection;S161044;45100800.0;1
Send for Credit Collection;S161045;43804800.0;1
Send for Credit Collection;S161046;44496000.0;1
Send for Credit Collection;S161047;40176000.0;1
Send for Credit Collection;S161048;43545600.0;1
Send for Credit Collection;S161049;44064000.0;1
Send for Credit Collection;S161050;43804800.0;1
Send for Credit Collection;S161066;71020800.0;1
Send for Credit Collection;S161113;49593600.0;1
Send for Credit Collection;S161115;49507200.0;1
Send for Credit Collection;S161119;47606400.0;1
Send for Credit Collection;S161121;44236800.0;1
Send for Credit Collection;S161124;44236800.0;1
Send for Credit Collection;S161125;44236800.0;1
Send for Credit Collection;S161173;55209600.0;1
Send for Credit Collection;S161174;52704000.0;1
Send for Credit Collection;S161184;50976000.0;1
Send for Credit Collection;S161186;46137600.0;1
Send for Credit Collection;S161199;46310400.0;1
Send for Credit Collection;S161205;38102400.0;1
Send for Credit Collection;S161207;40608000.0;1
Send for Credit Collection;S161209;28944000.0;1
Send for Credit Collection;S161255;45532800.0;1
Send for Credit Collection;S161256;43718400.0;1
Send for Credit Collection;S161261;46656000.0;1
Send for Credit Collection;S161265;46310400.0;1
Send for Credit Collection;S161266;45532800.0;1
Send for Credit Collection;S161271;46396800.0;1
Send for Credit Collection;S161273;42940800.0;1
Send for Credit Collection;S161287;46310400.0;1
Send for Credit Collection;S161292;45705600.0;1
Send for Credit Collection;S161293;45792000.0;1
Send for Credit Collection;S161296;45792000.0;1
Send for Credit Collection;S161299;46224000.0;1
Send for Credit Collection;S161346;53913600.0;1
Send for Credit Collection;S161356;54259200.0;1
Send for Credit Collection;S161358;53395200.0;1
Send for Credit Collection;S161363;54259200.0;1
Send for Credit Collection;S161368;51840000.0;1
Send for Credit Collection;S161372;52704000.0;1
Send for Credit Collection;S161375;53827200.0;1
Send for Credit Collection;S161379;45100800.0;1
Send for Credit Collection;S161384;39398400.0;1
Send for Credit Collection;S161386;40003200.0;1
Send for Credit Collection;S161387;43286400.0;1
Send for Credit Collection;S161389;40262400.0;1
Send for Credit Collection;S161390;42249600.0;1
Send for Credit Collection;S161391;40348800.0;1
Send for Credit Collection;S161392;40262400.0;1
Send for Credit Collection;S161393;40176000.0;1
Send for Credit Collection;S161396;34473600.0;1
Send for Credit Collection;S161397;33868800.0;1
Send for Credit Collection;S161398;38102400.0;1
Send for Credit Collection;S161400;40608000.0;1
Send for Credit Collection;S161527;57369600.0;1
Send for Credit Collection;S161530;57456000.0;1
Send for Credit Collection;S161531;57456000.0;1
Send for Credit Collection;S161532;57456000.0;1
Send for Credit Collection;S161534;57542400.0;1
Send for Credit Collection;S161543;58492800.0;1
Send for Credit Collection;S161548;50112000.0;1
Send for Credit Collection;S161613;58320000.0;1
Send for Credit Collection;S161634;58406400.0;1
Send for Credit Collection;S161635;58406400.0;1
Send for Credit Collection;S161641;57542400.0;1
Send for Credit Collection;S161643;57456000.0;1
Send for Credit Collection;S161644;57542400.0;1
Send for Credit Collection;S161653;54259200.0;1
Send for Credit Collection;S161681;57542400.0;1
Send for Credit Collection;S161692;57456000.0;1
Send for Credit Collection;S161700;58320000.0;1
Send for Credit Collection;S161743;57542400.0;1
Send for Credit Collection;S161745;58320000.0;1
Send for Credit Collection;S161749;58406400.0;1
Send for Credit Collection;S161754;57456000.0;1
Send for Credit Collection;S161755;57283200.0;1
Send for Credit Collection;S161764;58406400.0;1
Send for Credit Collection;S161772;58406400.0;1
Send for Credit Collection;S161773;57456000.0;1
Send for Credit Collection;S161775;57369600.0;1
Send for Credit Collection;S161776;57456000.0;1
Send for Credit Collection;S161781;58406400.0;1
Send for Credit Collection;S161786;57542400.0;1
Send for Credit Collection;S161789;58320000.0;1
Send for Credit Collection;S161790;57542400.0;1
Send for Credit Collection;S161796;58406400.0;1
Send for Credit Collection;S161800;58233600.0;1
Send for Credit Collection;S161801;57456000.0;1
Send for Credit Collection;S161812;57283200.0;1
Send for Credit Collection;S161814;57456000.0;1
Send for Credit Collection;S161821;58406400.0;1
Send for Credit Collection;S161824;58233600.0;1
Send for Credit Collection;S161826;51494400.0;1
Send for Credit Collection;S161836;57369600.0;1
Send for Credit Collection;S161837;58406400.0;1
Send for Credit Collection;S161840;57456000.0;1
Send for Credit Collection;S161845;57715200.0;1
Send for Credit Collection;S161846;57456000.0;1
Send for Credit Collection;S161849;58406400.0;1
Send for Credit Collection;S161850;57542400.0;1
Send for Credit Collection;S161851;57456000.0;1
Send for Credit Collection;S161852;57456000.0;1
Send for Credit Collection;S161860;54259200.0;1
Send for Credit Collection;S161870;55209600.0;1
Send for Credit Collection;S161879;50284800.0;1
Send for Credit Collection;S161882;47952000.0;1
Send for Credit Collection;S161883;43977600.0;1
Send for Credit Collection;S161884;43891200.0;1
Send for Credit Collection;S161897;33523200.0;1
Send for Credit Collection;S161913;57456000.0;1
Send for Credit Collection;S161932;58320000.0;1
Send for Credit Collection;S161946;58406400.0;1
Send for Credit Collection;S161951;57542400.0;1
Send for Credit Collection;S161954;58320000.0;1
Send for Credit Collection;S161961;57542400.0;1
Send for Credit Collection;S161963;52704000.0;1
Send for Credit Collection;S161969;57456000.0;1
Send for Credit Collection;S161980;57369600.0;1
Send for Credit Collection;S161987;56851200.0;1
Send for Credit Collection;S161992;58406400.0;1
Send for Credit Collection;S161993;45360000.0;1
Send for Credit Collection;S161999;57542400.0;1
Send for Credit Collection;S162040;37584000.0;1
Send for Credit Collection;S162042;55209600.0;1
Send for Credit Collection;S162043;51840000.0;1
Send for Credit Collection;S162047;52704000.0;1
Send for Credit Collection;S162129;58147200.0;1
Send for Credit Collection;S162174;65059200.0;1
Send for Credit Collection;S162234;66960000.0;1
Send for Credit Collection;S162248;58406400.0;1
Send for Credit Collection;S162392;50457600.0;1
Send for Credit Collection;S162414;58406400.0;1
Send for Credit Collection;S162415;58406400.0;1
Send for Credit Collection;S162418;58233600.0;1
Send for Credit Collection;S162437;43891200.0;1
Send for Credit Collection;S162439;54345600.0;1
Send for Credit Collection;S162440;55209600.0;1
Send for Credit Collection;S162441;54864000.0;1
Send for Credit Collection;S162442;52704000.0;1
Send for Credit Collection;S162443;54259200.0;1
Send for Credit Collection;S162447;53913600.0;1
Send for Credit Collection;S162448;51840000.0;1
Send for Credit Collection;S162449;49593600.0;1
Send for Credit Collection;S162450;49593600.0;1
Send for Credit Collection;S162452;54864000.0;1
Send for Credit Collection;S162459;49420800.0;1
Send for Credit Collection;S162464;42595200.0;1
Send for Credit Collection;S162467;52444800.0;1
Send for Credit Collection;S162471;46656000.0;1
Send for Credit Collection;S162474;48470400.0;1
Send for Credit Collection;S162481;48729600.0;1
Send for Credit Collection;S162482;43027200.0;1
Send for Credit Collection;S162486;43113600.0;1
Send for Credit Collection;S162490;44928000.0;1
Send for Credit Collection;S162492;46396800.0;1
Send for Credit Collection;S162587;42940800.0;1
Send for Credit Collection;S162588;58406400.0;1
Send for Credit Collection;S162589;57456000.0;1
Send for Credit Collection;S162590;58147200.0;1
Send for Credit Collection;S162594;57542400.0;1
Send for Credit Collection;S162597;57456000.0;1
Send for Credit Collection;S162598;57542400.0;1
Send for Credit Collection;S162649;50457600.0;1
Send for Credit Collection;S162732;52444800.0;1
Send for Credit Collection;S162744;55036800.0;1
Send for Credit Collection;S162767;57542400.0;1
Send for Credit Collection;S162770;58406400.0;1
Send for Credit Collection;S162771;57542400.0;1
Send for Credit Collection;S162780;58406400.0;1
Send for Credit Collection;S162789;57542400.0;1
Send for Credit Collection;S162792;58406400.0;1
Send for Credit Collection;S162793;57888000.0;1
Send for Credit Collection;S162794;58233600.0;1
Send for Credit Collection;S162807;49680000.0;1
Send for Credit Collection;S162808;49680000.0;1
Send for Credit Collection;S162885;57628800.0;1
Send for Credit Collection;S162891;58233600.0;1
Send for Credit Collection;S162895;57542400.0;1
Send for Credit Collection;S162935;57456000.0;1
Send for Credit Collection;S162937;58320000.0;1
Send for Credit Collection;S162970;52704000.0;1
Send for Credit Collection;S162972;57456000.0;1
Send for Credit Collection;S162973;58406400.0;1
Send for Credit Collection;S162987;46051200.0;1
Send for Credit Collection;S162989;51494400.0;1
Send for Credit Collection;S162991;57369600.0;1
Send for Credit Collection;S162996;52704000.0;1
Send for Credit Collection;S163007;57456000.0;1
Send for Credit Collection;S163016;58406400.0;1
Send for Credit Collection;S163021;57283200.0;1
Send for Credit Collection;S163031;57456000.0;1
Send for Credit Collection;S163032;54864000.0;1
Send for Credit Collection;S163037;42595200.0;1
Send for Credit Collection;S163059;55123200.0;1
Send for Credit Collection;S163063;54259200.0;1
Payment;S163064;47692800.0;1
Send for Credit Collection;S163065;54345600.0;1
Send for Credit Collection;S163071;55123200.0;1
Send for Credit Collection;S163077;54086400.0;1
Send for Credit Collection;S163080;37929600.0;1
Send for Credit Collection;S163084;53913600.0;1
Send for Credit Collection;S163085;48470400.0;1
Send for Credit Collection;S163086;55209600.0;1
Send for Credit Collection;S163087;51580800.0;1
Send for Credit Collection;S163091;52704000.0;1
Send for Credit Collection;S163098;54259200.0;1
Send for Credit Collection;S163100;45360000.0;1
Send for Credit Collection;S163103;48729600.0;1
Send for Credit Collection;S163104;49852800.0;1
Send for Credit Collection;S163105;49852800.0;1
Send for Credit Collection;S163114;45792000.0;1
Payment;S163115;37238400.0;1
Send for Credit Collection;S163121;40003200.0;1
Send for Credit Collection;S163131;38016000.0;1
Send for Credit Collection;S163134;43718400.0;1
Send for Credit Collection;S163149;40176000.0;1
Send for Credit Collection;S163153;57283200.0;1
Send for Credit Collection;S163157;49680000.0;1
Send for Credit Collection;S163158;56937600.0;1
